age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,y,saving,debt
35,management,married,tertiary,no,194,no,no,cellular,2,feb,56,2,-1,0,no,194.0,
37,admin.,married,secondary,no,2254,no,no,telephone,2,feb,233,2,-1,0,no,2254.0,
59,entrepreneur,divorced,secondary,no,0,no,yes,cellular,2,feb,69,2,-1,0,no,0.0,
50,technician,divorced,secondary,no,0,no,no,cellular,2,feb,91,2,-1,0,no,0.0,
65,retired,married,primary,no,1343,no,no,telephone,2,feb,468,2,-1,0,no,1343.0,
55,blue-collar,married,secondary,no,754,no,no,cellular,2,feb,218,3,-1,0,no,754.0,
49,technician,married,secondary,no,1811,yes,yes,cellular,2,feb,168,2,245,1,no,1811.0,
65,retired,married,tertiary,no,162,no,no,cellular,2,feb,141,2,-1,0,no,162.0,
52,services,married,secondary,no,820,yes,no,cellular,2,feb,135,2,-1,0,no,820.0,
35,blue-collar,married,primary,no,0,yes,yes,cellular,2,feb,698,2,271,2,no,0.0,
35,admin.,married,secondary,no,220,yes,no,cellular,2,feb,153,4,244,13,no,220.0,
33,management,single,tertiary,no,0,yes,no,cellular,2,feb,116,3,-1,0,no,0.0,
39,technician,single,tertiary,no,5803,no,no,cellular,2,feb,83,3,-1,0,no,5803.0,
29,management,single,tertiary,no,2439,no,no,cellular,2,feb,263,2,-1,0,no,2439.0,
37,management,married,tertiary,no,751,yes,no,cellular,2,feb,186,4,-1,0,no,751.0,
42,management,married,tertiary,no,11093,no,no,cellular,2,feb,156,2,-1,0,no,11093.0,
37,technician,married,secondary,no,318,no,no,cellular,2,feb,167,1,187,2,no,318.0,
31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,no,112.0,
31,management,single,tertiary,no,3295,no,no,cellular,2,feb,845,2,-1,0,no,3295.0,
37,management,married,tertiary,no,4089,yes,no,cellular,2,feb,289,2,174,4,yes,4089.0,
37,blue-collar,married,primary,no,643,yes,yes,cellular,2,feb,81,3,269,3,no,643.0,
42,blue-collar,married,primary,no,718,no,no,cellular,2,feb,556,2,-1,0,no,718.0,
45,technician,married,secondary,no,0,yes,yes,telephone,2,feb,111,2,208,1,no,0.0,
54,management,married,tertiary,no,67,yes,no,cellular,2,feb,161,3,73,1,no,67.0,
35,technician,married,tertiary,no,633,yes,yes,cellular,2,feb,76,3,5,3,no,633.0,
31,services,single,tertiary,no,620,no,no,cellular,2,feb,189,1,-1,0,no,620.0,
39,blue-collar,single,secondary,no,-480,yes,yes,cellular,2,feb,147,2,252,3,no,,-480.0
42,services,married,primary,no,124,yes,no,cellular,2,feb,164,2,262,2,no,124.0,
29,technician,single,secondary,no,286,no,no,telephone,2,feb,70,2,-1,0,no,286.0,
33,services,divorced,secondary,no,69,yes,no,cellular,2,feb,300,2,-1,0,no,69.0,
33,management,single,tertiary,no,153,yes,no,cellular,2,feb,405,1,-1,0,no,153.0,
36,management,married,tertiary,no,806,yes,no,cellular,3,feb,106,2,259,1,no,806.0,
34,admin.,divorced,secondary,no,66,no,no,cellular,3,feb,11,6,-1,0,no,66.0,
54,technician,divorced,secondary,no,0,yes,yes,cellular,3,feb,62,2,203,5,no,0.0,
49,management,divorced,tertiary,no,4961,yes,no,cellular,3,feb,298,2,231,1,no,4961.0,
36,services,single,secondary,no,528,no,no,cellular,3,feb,225,2,-1,0,no,528.0,
47,services,married,secondary,no,1160,yes,no,cellular,3,feb,117,2,221,4,no,1160.0,
33,services,married,secondary,no,312,yes,yes,cellular,3,feb,7,8,-1,0,no,312.0,
35,management,single,tertiary,no,539,yes,no,cellular,3,feb,198,2,267,1,no,539.0,
41,blue-collar,married,secondary,no,0,yes,no,cellular,3,feb,182,2,-1,0,no,0.0,
26,services,single,tertiary,no,2803,no,no,cellular,3,feb,11,7,-1,0,no,2803.0,
36,services,single,secondary,no,774,yes,no,cellular,3,feb,231,2,259,1,no,774.0,
33,management,married,tertiary,no,644,yes,yes,cellular,3,feb,124,2,271,2,no,644.0,
36,services,single,secondary,no,5315,yes,no,cellular,3,feb,43,4,-1,0,no,5315.0,
60,retired,married,secondary,no,0,no,no,cellular,3,feb,149,1,-1,0,no,0.0,
59,housemaid,married,primary,no,182,no,no,cellular,3,feb,133,1,-1,0,no,182.0,
60,services,married,secondary,no,594,yes,no,cellular,3,feb,35,7,265,5,no,594.0,
33,management,married,tertiary,no,0,no,no,cellular,3,feb,624,1,-1,0,no,0.0,
36,blue-collar,married,secondary,no,414,no,no,cellular,3,feb,136,3,-1,0,no,414.0,
54,blue-collar,married,secondary,no,5372,yes,no,telephone,3,feb,221,2,-1,0,no,5372.0,
25,management,single,tertiary,no,2305,no,no,cellular,3,feb,207,1,-1,0,no,2305.0,
26,management,single,tertiary,no,1720,no,no,cellular,3,feb,383,1,-1,0,no,1720.0,
53,blue-collar,married,secondary,no,6112,no,no,cellular,3,feb,211,1,-1,0,yes,6112.0,
31,blue-collar,married,tertiary,no,433,no,yes,cellular,3,feb,114,1,-1,0,no,433.0,
32,self-employed,married,tertiary,no,428,no,yes,cellular,3,feb,142,2,-1,0,no,428.0,
43,services,single,secondary,no,21,no,no,cellular,3,feb,203,3,-1,0,no,21.0,
31,admin.,single,secondary,no,8626,no,no,cellular,3,feb,155,1,-1,0,no,8626.0,
53,technician,married,secondary,no,5797,yes,no,cellular,3,feb,267,4,-1,0,no,5797.0,
51,services,married,secondary,no,867,yes,no,cellular,3,feb,177,2,211,3,no,867.0,
25,technician,single,secondary,no,582,no,yes,cellular,3,feb,438,1,-1,0,no,582.0,
36,management,single,tertiary,no,-679,yes,yes,cellular,3,feb,110,1,-1,0,no,,-679.0
40,admin.,single,secondary,no,5061,no,yes,cellular,3,feb,63,2,-1,0,no,5061.0,
43,technician,married,secondary,no,308,yes,no,cellular,3,feb,137,3,264,4,no,308.0,
31,technician,single,secondary,no,863,yes,no,cellular,3,feb,146,1,263,5,no,863.0,
48,technician,married,secondary,no,197,no,yes,cellular,3,feb,47,2,222,3,no,197.0,
34,services,married,primary,no,285,yes,no,cellular,3,feb,625,4,-1,0,no,285.0,
32,services,married,secondary,no,414,yes,no,cellular,3,feb,236,2,272,1,no,414.0,
50,housemaid,single,primary,no,1158,yes,no,cellular,3,feb,116,3,265,3,no,1158.0,
37,housemaid,married,secondary,no,12939,yes,yes,cellular,3,feb,77,3,202,9,no,12939.0,
54,retired,married,primary,no,117,no,no,cellular,3,feb,165,3,-1,0,no,117.0,
29,technician,single,tertiary,no,1669,no,no,cellular,3,feb,297,1,-1,0,yes,1669.0,
57,admin.,married,secondary,no,169,no,no,cellular,3,feb,369,1,-1,0,yes,169.0,
46,blue-collar,married,secondary,no,1232,no,yes,cellular,3,feb,300,3,195,8,no,1232.0,
55,retired,married,tertiary,no,8037,no,no,cellular,3,feb,114,2,-1,0,no,8037.0,
43,services,divorced,secondary,no,553,yes,no,telephone,3,feb,362,2,-1,0,no,553.0,
34,admin.,married,secondary,no,-142,yes,no,cellular,3,feb,107,3,-1,0,no,,-142.0
25,admin.,single,secondary,no,483,no,yes,cellular,3,feb,189,1,-1,0,yes,483.0,
28,services,single,secondary,no,387,no,no,cellular,3,feb,158,5,-1,0,no,387.0,
35,services,married,secondary,no,1659,yes,no,cellular,3,feb,149,3,215,1,no,1659.0,
50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,no,199.0,
34,blue-collar,single,primary,no,517,no,yes,cellular,3,feb,330,2,-1,0,no,517.0,
58,retired,married,primary,no,3401,yes,no,cellular,3,feb,84,3,265,2,no,3401.0,
41,management,single,tertiary,no,572,yes,no,cellular,3,feb,419,2,271,2,no,572.0,
31,management,single,tertiary,no,2915,no,no,cellular,3,feb,211,1,-1,0,no,2915.0,
54,technician,divorced,secondary,no,2749,yes,no,cellular,3,feb,341,2,-1,0,no,2749.0,
68,retired,divorced,primary,no,250,no,no,cellular,3,feb,360,1,-1,0,yes,250.0,
28,entrepreneur,married,tertiary,no,59,no,no,cellular,3,feb,330,3,190,6,no,59.0,
30,blue-collar,married,secondary,no,363,yes,no,cellular,3,feb,165,1,-1,0,no,363.0,
47,entrepreneur,married,tertiary,no,8118,no,no,cellular,3,feb,326,3,-1,0,no,8118.0,
28,admin.,single,tertiary,no,282,yes,yes,cellular,3,feb,329,1,-1,0,no,282.0,
27,technician,single,secondary,no,1235,no,no,cellular,3,feb,191,1,-1,0,no,1235.0,
47,blue-collar,single,secondary,no,152,yes,no,cellular,3,feb,193,3,271,4,no,152.0,
43,blue-collar,married,secondary,yes,128,yes,no,cellular,3,feb,71,1,-1,0,no,128.0,
29,technician,single,secondary,no,307,yes,no,cellular,3,feb,216,1,-1,0,no,307.0,
32,blue-collar,married,primary,no,329,yes,no,cellular,3,feb,321,1,-1,0,no,329.0,
34,technician,married,secondary,no,2467,no,no,cellular,3,feb,368,1,-1,0,no,2467.0,
31,services,married,primary,no,997,yes,no,cellular,3,feb,256,1,190,3,no,997.0,
35,admin.,single,secondary,no,0,yes,no,cellular,3,feb,80,1,273,1,no,0.0,
50,blue-collar,single,primary,no,1558,yes,no,cellular,3,feb,294,1,265,1,no,1558.0,
32,blue-collar,married,secondary,no,4471,yes,no,cellular,3,feb,197,1,270,2,no,4471.0,
33,technician,single,tertiary,no,390,yes,no,cellular,3,feb,161,1,256,1,no,390.0,
29,technician,single,tertiary,no,323,no,no,cellular,3,feb,118,1,-1,0,no,323.0,
29,services,married,secondary,no,222,yes,no,cellular,3,feb,197,1,250,23,no,222.0,
44,unemployed,married,primary,no,1617,no,no,telephone,3,feb,56,1,-1,0,no,1617.0,
29,student,single,tertiary,no,246,no,no,cellular,3,feb,269,1,-1,0,no,246.0,
43,blue-collar,divorced,primary,no,177,no,no,cellular,3,feb,124,1,-1,0,no,177.0,
27,unemployed,single,primary,no,1088,no,no,cellular,3,feb,201,1,-1,0,no,1088.0,
35,unemployed,single,primary,no,483,no,no,cellular,3,feb,115,1,-1,0,no,483.0,
26,unemployed,single,tertiary,no,2170,no,no,cellular,3,feb,317,1,-1,0,no,2170.0,
36,unemployed,single,tertiary,no,1291,no,no,cellular,3,feb,298,1,-1,0,yes,1291.0,
51,technician,divorced,secondary,no,1096,no,no,cellular,3,feb,138,1,-1,0,no,1096.0,
59,technician,divorced,secondary,no,2735,no,no,cellular,3,feb,213,2,-1,0,no,2735.0,
56,blue-collar,married,primary,no,151,no,no,cellular,3,feb,128,1,-1,0,no,151.0,
31,unemployed,single,tertiary,no,1489,yes,no,cellular,3,feb,678,1,-1,0,no,1489.0,
34,management,married,tertiary,no,0,yes,no,cellular,3,feb,251,1,-1,0,yes,0.0,
34,technician,married,secondary,no,883,no,no,telephone,3,feb,166,2,173,3,no,883.0,
33,self-employed,married,tertiary,no,483,yes,no,cellular,3,feb,280,2,-1,0,no,483.0,
29,admin.,divorced,secondary,no,120,no,yes,cellular,3,feb,197,1,-1,0,no,120.0,
34,admin.,divorced,secondary,no,-75,no,no,cellular,3,feb,151,1,-1,0,no,,-75.0
32,unemployed,single,tertiary,no,507,no,no,cellular,3,feb,362,1,-1,0,no,507.0,
56,management,married,primary,no,0,no,no,cellular,3,feb,996,1,-1,0,yes,0.0,
38,technician,divorced,secondary,no,902,yes,no,cellular,3,feb,650,1,-1,0,yes,902.0,
39,blue-collar,married,primary,no,118,no,no,cellular,3,feb,906,1,-1,0,yes,118.0,
48,unemployed,divorced,secondary,no,1266,yes,no,telephone,3,feb,45,1,-1,0,no,1266.0,
26,management,single,tertiary,no,159,no,no,cellular,3,feb,589,1,-1,0,no,159.0,
54,technician,divorced,secondary,no,2156,yes,no,cellular,3,feb,261,1,195,4,yes,2156.0,
40,admin.,married,secondary,no,0,yes,no,cellular,3,feb,561,1,201,1,no,0.0,
56,unemployed,married,primary,no,5496,yes,no,cellular,3,feb,330,3,-1,0,no,5496.0,
65,retired,married,tertiary,no,1153,no,no,cellular,3,feb,224,1,-1,0,no,1153.0,
50,entrepreneur,married,tertiary,no,2442,no,no,cellular,3,feb,145,1,-1,0,no,2442.0,
32,management,single,tertiary,no,2360,no,no,cellular,3,feb,152,2,160,5,yes,2360.0,
59,unemployed,divorced,secondary,no,2921,no,no,telephone,3,feb,251,1,-1,0,no,2921.0,
59,unemployed,divorced,secondary,no,44134,no,no,cellular,3,feb,117,1,-1,0,no,44134.0,
64,retired,married,secondary,no,1176,no,no,cellular,3,feb,104,1,-1,0,no,1176.0,
30,entrepreneur,married,secondary,no,1013,yes,no,cellular,3,feb,24,9,-1,0,no,1013.0,
41,blue-collar,married,primary,no,201,yes,no,cellular,3,feb,157,1,-1,0,yes,201.0,
31,admin.,single,secondary,no,757,no,no,cellular,3,feb,343,2,-1,0,no,757.0,
27,student,single,tertiary,no,32,no,no,cellular,3,feb,239,1,-1,0,no,32.0,
27,management,single,secondary,no,924,yes,no,cellular,3,feb,84,1,-1,0,no,924.0,
48,admin.,married,primary,no,3,yes,no,cellular,3,feb,69,1,252,4,no,3.0,
43,technician,married,tertiary,no,0,no,no,cellular,3,feb,132,1,-1,0,no,0.0,
26,unemployed,single,tertiary,no,23494,no,no,cellular,3,feb,136,1,-1,0,no,23494.0,
48,technician,single,secondary,no,-92,yes,no,cellular,3,feb,1393,1,-1,0,yes,,-92.0
59,retired,divorced,secondary,no,514,no,no,cellular,3,feb,261,1,-1,0,yes,514.0,
54,management,married,tertiary,no,1303,no,no,cellular,3,feb,1635,1,-1,0,yes,1303.0,
44,unemployed,married,secondary,no,6178,no,no,cellular,3,feb,213,3,-1,0,no,6178.0,
31,admin.,married,secondary,no,-106,yes,no,cellular,3,feb,258,4,-1,0,no,,-106.0
52,services,married,primary,no,3016,yes,yes,cellular,3,feb,142,1,-1,0,no,3016.0,
51,management,married,tertiary,no,2814,no,no,cellular,3,feb,178,1,-1,0,no,2814.0,
32,blue-collar,married,secondary,no,320,yes,yes,cellular,3,feb,22,4,-1,0,no,320.0,
33,blue-collar,married,secondary,yes,-266,yes,yes,cellular,3,feb,16,7,-1,0,no,,-266.0
32,housemaid,married,tertiary,no,357,yes,no,cellular,3,feb,133,3,77,2,no,357.0,
33,services,married,tertiary,no,546,yes,yes,cellular,3,feb,54,2,270,1,no,546.0,
51,blue-collar,married,primary,no,377,yes,no,telephone,3,feb,143,4,272,1,no,377.0,
52,entrepreneur,divorced,tertiary,no,199,yes,yes,cellular,3,feb,373,1,236,2,no,199.0,
41,management,married,tertiary,no,0,no,no,cellular,3,feb,858,1,-1,0,no,0.0,
35,management,single,tertiary,no,1891,yes,no,cellular,3,feb,188,3,270,5,no,1891.0,
58,blue-collar,divorced,primary,no,835,no,no,telephone,3,feb,296,1,-1,0,no,835.0,
34,technician,married,secondary,no,427,no,no,cellular,3,feb,192,1,-1,0,no,427.0,
38,technician,single,secondary,no,325,no,no,cellular,3,feb,14,6,196,2,no,325.0,
28,unemployed,single,secondary,no,3463,no,no,cellular,3,feb,64,1,-1,0,no,3463.0,
53,blue-collar,married,primary,no,751,yes,no,cellular,3,feb,1528,2,-1,0,yes,751.0,
41,unemployed,married,secondary,no,2081,yes,no,cellular,3,feb,53,3,-1,0,no,2081.0,
31,blue-collar,married,primary,no,124,yes,no,cellular,3,feb,343,1,264,4,no,124.0,
28,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,no,2700.0,
26,blue-collar,single,secondary,no,450,no,yes,cellular,3,feb,542,1,-1,0,no,450.0,
49,admin.,married,secondary,no,1403,no,no,cellular,3,feb,124,2,180,2,no,1403.0,
29,management,married,tertiary,no,877,no,no,cellular,3,feb,166,3,-1,0,no,877.0,
28,technician,single,secondary,no,122,no,no,cellular,3,feb,155,4,-1,0,no,122.0,
36,admin.,married,secondary,no,587,no,no,cellular,3,feb,248,2,-1,0,no,587.0,
28,technician,married,secondary,no,679,no,yes,cellular,3,feb,406,3,-1,0,no,679.0,
38,technician,single,tertiary,no,1369,yes,no,cellular,3,feb,841,3,-1,0,no,1369.0,
34,entrepreneur,single,tertiary,no,1295,yes,no,cellular,3,feb,246,1,-1,0,no,1295.0,
39,blue-collar,married,primary,no,710,no,no,cellular,3,feb,14,6,-1,0,no,710.0,
37,technician,married,secondary,no,1116,yes,no,cellular,3,feb,18,6,201,7,no,1116.0,
39,blue-collar,married,secondary,no,661,yes,no,cellular,3,feb,84,4,267,4,no,661.0,
33,management,single,tertiary,no,1724,no,no,cellular,3,feb,252,6,-1,0,no,1724.0,
32,management,single,secondary,no,-515,yes,yes,cellular,3,feb,19,6,-1,0,no,,-515.0
52,blue-collar,single,secondary,no,894,no,yes,cellular,3,feb,363,2,-1,0,no,894.0,
32,management,married,tertiary,no,422,yes,no,cellular,3,feb,182,5,-1,0,no,422.0,
55,management,married,secondary,no,964,no,no,cellular,3,feb,66,3,-1,0,no,964.0,
34,housemaid,married,secondary,no,520,yes,no,cellular,3,feb,22,6,-1,0,no,520.0,
46,management,married,tertiary,no,-319,yes,no,cellular,3,feb,80,1,256,1,no,,-319.0
26,technician,single,secondary,no,-168,no,yes,cellular,3,feb,246,1,-1,0,no,,-168.0
30,management,single,tertiary,no,409,no,no,cellular,3,feb,31,6,-1,0,no,409.0,
32,services,married,secondary,no,1844,yes,yes,cellular,3,feb,158,4,201,6,no,1844.0,
44,services,married,primary,no,764,no,no,cellular,3,feb,224,1,-1,0,no,764.0,
38,admin.,married,secondary,no,384,no,no,cellular,3,feb,387,1,-1,0,no,384.0,
30,admin.,married,secondary,no,490,yes,no,cellular,3,feb,82,6,251,4,no,490.0,
42,services,single,secondary,yes,58,no,no,cellular,3,feb,428,1,-1,0,no,58.0,
30,technician,single,secondary,no,151,no,no,cellular,3,feb,276,2,-1,0,no,151.0,
29,self-employed,single,tertiary,no,300,no,no,cellular,3,feb,125,1,-1,0,no,300.0,
33,student,single,secondary,no,1883,yes,no,cellular,3,feb,121,5,256,1,no,1883.0,
31,blue-collar,married,primary,no,845,no,no,cellular,3,feb,148,2,-1,0,no,845.0,
31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,no,1214.0,
32,unemployed,single,tertiary,no,5874,no,no,cellular,3,feb,298,1,-1,0,no,5874.0,
36,blue-collar,divorced,primary,no,102,no,no,cellular,3,feb,306,2,-1,0,no,102.0,
48,blue-collar,single,secondary,no,312,yes,yes,cellular,3,feb,369,2,-1,0,no,312.0,
36,blue-collar,married,secondary,yes,13,no,yes,cellular,3,feb,150,4,-1,0,no,13.0,
34,blue-collar,married,secondary,no,563,no,yes,cellular,3,feb,150,2,-1,0,no,563.0,
60,services,divorced,secondary,no,758,no,no,cellular,3,feb,282,1,-1,0,no,758.0,
56,self-employed,married,tertiary,no,350,no,no,cellular,3,feb,83,3,-1,0,no,350.0,
30,admin.,single,secondary,no,72,no,no,cellular,3,feb,86,2,-1,0,no,72.0,
29,student,single,tertiary,no,559,no,no,cellular,3,feb,143,2,-1,0,no,559.0,
29,technician,single,secondary,no,18,no,no,cellular,3,feb,206,3,-1,0,no,18.0,
36,management,married,tertiary,no,254,no,no,cellular,3,feb,303,2,-1,0,yes,254.0,
36,management,married,tertiary,no,1582,no,no,telephone,3,feb,26,2,197,1,no,1582.0,
51,housemaid,married,primary,no,605,no,no,cellular,3,feb,91,2,159,14,no,605.0,
32,technician,single,secondary,no,0,no,no,cellular,3,feb,446,1,-1,0,no,0.0,
34,management,single,tertiary,no,1190,no,no,cellular,3,feb,18,7,-1,0,no,1190.0,
29,management,married,tertiary,no,1606,yes,no,cellular,3,feb,17,6,-1,0,no,1606.0,
42,technician,married,secondary,no,440,yes,no,cellular,3,feb,13,5,-1,0,no,440.0,
27,unemployed,single,tertiary,no,1,no,no,cellular,3,feb,65,2,-1,0,no,1.0,
38,management,married,tertiary,no,655,no,no,cellular,3,feb,389,3,-1,0,no,655.0,
32,management,married,secondary,no,1215,yes,yes,cellular,3,feb,211,2,-1,0,no,1215.0,
46,technician,married,secondary,no,863,yes,no,cellular,3,feb,67,3,-1,0,no,863.0,
34,blue-collar,married,secondary,no,261,yes,no,cellular,3,feb,88,5,251,3,no,261.0,
60,retired,married,tertiary,no,3461,no,no,cellular,3,feb,128,2,-1,0,no,3461.0,
52,management,married,tertiary,no,0,yes,no,cellular,3,feb,790,1,249,1,no,0.0,
38,services,married,tertiary,no,1324,yes,no,cellular,3,feb,178,1,-1,0,no,1324.0,
39,unemployed,single,secondary,no,-114,yes,no,cellular,3,feb,372,1,-1,0,yes,,-114.0
36,unemployed,single,tertiary,no,221,no,no,cellular,3,feb,225,4,-1,0,no,221.0,
27,blue-collar,single,secondary,no,551,no,no,cellular,3,feb,565,2,-1,0,no,551.0,
54,technician,divorced,secondary,no,258,no,no,cellular,3,feb,294,3,-1,0,no,258.0,
69,retired,married,primary,no,2713,no,no,telephone,3,feb,32,1,-1,0,no,2713.0,
43,management,married,tertiary,no,5082,no,no,cellular,3,feb,99,3,-1,0,no,5082.0,
34,unemployed,married,tertiary,no,425,no,no,cellular,3,feb,289,2,-1,0,no,425.0,
31,management,married,tertiary,no,1331,no,no,cellular,3,feb,182,2,90,1,yes,1331.0,
24,admin.,single,secondary,no,172,no,no,cellular,3,feb,114,1,-1,0,no,172.0,
38,management,married,tertiary,no,613,no,no,cellular,3,feb,239,1,-1,0,yes,613.0,
44,admin.,married,secondary,no,497,yes,no,cellular,3,feb,321,3,270,2,no,497.0,
27,admin.,married,secondary,no,-401,yes,yes,cellular,3,feb,205,3,214,1,no,,-401.0
28,student,single,tertiary,no,3026,no,no,cellular,3,feb,124,1,-1,0,no,3026.0,
48,unemployed,married,secondary,no,11371,yes,no,cellular,3,feb,109,3,-1,0,no,11371.0,
54,blue-collar,married,secondary,no,175,yes,no,cellular,3,feb,94,4,271,4,no,175.0,
36,management,married,tertiary,no,618,no,no,cellular,3,feb,280,2,-1,0,no,618.0,
36,management,single,tertiary,no,219,no,no,cellular,3,feb,22,6,196,6,no,219.0,
27,blue-collar,single,primary,no,1,no,no,cellular,3,feb,10,6,-1,0,no,1.0,
41,entrepreneur,married,tertiary,no,0,yes,no,cellular,3,feb,168,3,-1,0,no,0.0,
26,blue-collar,single,secondary,no,184,no,no,cellular,3,feb,110,2,6,1,no,184.0,
54,retired,married,secondary,no,1154,yes,no,telephone,3,feb,125,3,-1,0,no,1154.0,
27,unemployed,single,secondary,no,0,no,yes,cellular,3,feb,392,2,-1,0,no,0.0,
26,self-employed,married,tertiary,no,174,yes,no,cellular,3,feb,222,3,-1,0,no,174.0,
32,technician,single,secondary,no,13565,no,no,cellular,3,feb,613,2,-1,0,no,13565.0,
32,technician,single,tertiary,no,703,yes,no,cellular,3,feb,489,2,271,2,no,703.0,
34,management,married,tertiary,no,99,no,yes,cellular,3,feb,264,2,-1,0,no,99.0,
32,management,single,tertiary,no,520,no,no,cellular,3,feb,443,2,-1,0,yes,520.0,
50,management,divorced,secondary,no,458,no,no,cellular,3,feb,184,3,-1,0,no,458.0,
33,admin.,single,secondary,no,289,no,no,cellular,3,feb,515,3,6,13,no,289.0,
29,entrepreneur,single,tertiary,no,1028,no,no,cellular,3,feb,667,2,-1,0,no,1028.0,
43,technician,married,secondary,no,473,yes,no,cellular,3,feb,148,3,211,5,no,473.0,
62,self-employed,married,tertiary,no,3685,no,no,cellular,3,feb,181,3,-1,0,no,3685.0,
52,retired,married,secondary,no,411,yes,no,cellular,3,feb,180,3,200,10,no,411.0,
44,entrepreneur,married,tertiary,no,3850,no,no,cellular,3,feb,130,2,-1,0,no,3850.0,
27,unemployed,single,tertiary,no,127,no,no,cellular,3,feb,449,3,-1,0,no,127.0,
39,management,divorced,tertiary,no,30,no,yes,cellular,3,feb,265,4,-1,0,no,30.0,
